COUNTRY,COUNTRY_CODE,death_cause,total_deaths
Malaysia,MYS,DIGESTIVE_DISEASE_DEATHS,152740
Maldives,MDV,DIGESTIVE_DISEASE_DEATHS,706
Mali,MLI,DIGESTIVE_DISEASE_DEATHS,104621
Malta,MLT,DIGESTIVE_DISEASE_DEATHS,2240
"Marshall Islands",MHL,DIGESTIVE_DISEASE_DEATHS,314
Mauritania,MRT,DIGESTIVE_DISEASE_DEATHS,19897
Mauritius,MUS,DIGESTIVE_DISEASE_DEATHS,8170
Mexico,MEX,DIGESTIVE_DISEASE_DEATHS,1082192
Micronesiacountry,FSM,DIGESTIVE_DISEASE_DEATHS,645
Moldova,MDA,DIGESTIVE_DISEASE_DEATHS,84332
Monaco,MCO,DIGESTIVE_DISEASE_DEATHS,353
Mongolia,MNG,DIGESTIVE_DISEASE_DEATHS,35286
Montenegro,MNE,DIGESTIVE_DISEASE_DEATHS,2981
Morocco,MAR,DIGESTIVE_DISEASE_DEATHS,127730
Mozambique,MOZ,DIGESTIVE_DISEASE_DEATHS,116253
Myanmar,MMR,DIGESTIVE_DISEASE_DEATHS,505002
Namibia,NAM,DIGESTIVE_DISEASE_DEATHS,13383
Nauru,NRU,DIGESTIVE_DISEASE_DEATHS,54
Nepal,NPL,DIGESTIVE_DISEASE_DEATHS,189554
Netherlands,NLD,DIGESTIVE_DISEASE_DEATHS,120836
"New Zealand",NZL,DIGESTIVE_DISEASE_DEATHS,17959
Nicaragua,NIC,DIGESTIVE_DISEASE_DEATHS,34558
Niger,NER,DIGESTIVE_DISEASE_DEATHS,100464
Nigeria,NGA,DIGESTIVE_DISEASE_DEATHS,1250214
Niue,NIU,DIGESTIVE_DISEASE_DEATHS,20
"North Korea",PRK,DIGESTIVE_DISEASE_DEATHS,167062
"North Macedonia",MKD,DIGESTIVE_DISEASE_DEATHS,10906
"Northern Ireland",NIR,DIGESTIVE_DISEASE_DEATHS,14568
"Northern Mariana Islands",MNP,DIGESTIVE_DISEASE_DEATHS,360
Norway,NOR,DIGESTIVE_DISEASE_DEATHS,28138
Oman,OMN,DIGESTIVE_DISEASE_DEATHS,5963
Pakistan,PAK,DIGESTIVE_DISEASE_DEATHS,1083561
Palau,PLW,DIGESTIVE_DISEASE_DEATHS,106
Palestine,PSE,DIGESTIVE_DISEASE_DEATHS,8346
Panama,PAN,DIGESTIVE_DISEASE_DEATHS,14462
"Papua New Guinea",PNG,DIGESTIVE_DISEASE_DEATHS,21285
Paraguay,PRY,DIGESTIVE_DISEASE_DEATHS,25715
Peru,PER,DIGESTIVE_DISEASE_DEATHS,197246
Philippines,PHL,DIGESTIVE_DISEASE_DEATHS,472140
Poland,POL,DIGESTIVE_DISEASE_DEATHS,348809
Portugal,PRT,DIGESTIVE_DISEASE_DEATHS,101946
"Puerto Rico",PRI,DIGESTIVE_DISEASE_DEATHS,31131
Qatar,QAT,DIGESTIVE_DISEASE_DEATHS,2719
Romania,ROU,DIGESTIVE_DISEASE_DEATHS,299291
Russia,RUS,DIGESTIVE_DISEASE_DEATHS,1822569
Rwanda,RWA,DIGESTIVE_DISEASE_DEATHS,71231
"Saint Kitts and Nevis",KNA,DIGESTIVE_DISEASE_DEATHS,363
"Saint Lucia",LCA,DIGESTIVE_DISEASE_DEATHS,867
"Saint Vincent and the Grenadines",VCT,DIGESTIVE_DISEASE_DEATHS,650
Samoa,WSM,DIGESTIVE_DISEASE_DEATHS,1011
"San Marino",SMR,DIGESTIVE_DISEASE_DEATHS,236
"Sao Tome and Principe",STP,DIGESTIVE_DISEASE_DEATHS,1310
"Saudi Arabia",SAU,DIGESTIVE_DISEASE_DEATHS,81516
Scotland,SCT,DIGESTIVE_DISEASE_DEATHS,63372
Senegal,SEN,DIGESTIVE_DISEASE_DEATHS,74604
Serbia,SRB,DIGESTIVE_DISEASE_DEATHS,86470
Seychelles,SYC,DIGESTIVE_DISEASE_DEATHS,904
"Sierra Leone",SLE,DIGESTIVE_DISEASE_DEATHS,39710
Singapore,SGP,DIGESTIVE_DISEASE_DEATHS,9168
Slovakia,SVK,DIGESTIVE_DISEASE_DEATHS,58866
Slovenia,SVN,DIGESTIVE_DISEASE_DEATHS,23346
"Solomon Islands",SLB,DIGESTIVE_DISEASE_DEATHS,3312
Somalia,SOM,DIGESTIVE_DISEASE_DEATHS,93940
"South Africa",ZAF,DIGESTIVE_DISEASE_DEATHS,280394
"South Korea",KOR,DIGESTIVE_DISEASE_DEATHS,306952
"South Sudan",SSD,DIGESTIVE_DISEASE_DEATHS,48452
Spain,ESP,DIGESTIVE_DISEASE_DEATHS,435012
"Sri Lanka",LKA,DIGESTIVE_DISEASE_DEATHS,113357
Sudan,SDN,DIGESTIVE_DISEASE_DEATHS,119618
Suriname,SUR,DIGESTIVE_DISEASE_DEATHS,4163
Sweden,SWE,DIGESTIVE_DISEASE_DEATHS,62805
Switzerland,CHE,DIGESTIVE_DISEASE_DEATHS,55204
Syria,SYR,DIGESTIVE_DISEASE_DEATHS,44493
Taiwan,TWN,DIGESTIVE_DISEASE_DEATHS,212991
Tajikistan,TJK,DIGESTIVE_DISEASE_DEATHS,43173
Tanzania,TZA,DIGESTIVE_DISEASE_DEATHS,259946
Thailand,THA,DIGESTIVE_DISEASE_DEATHS,517419
Togo,TGO,DIGESTIVE_DISEASE_DEATHS,37885
Tokelau,TKL,DIGESTIVE_DISEASE_DEATHS,3
Tonga,TON,DIGESTIVE_DISEASE_DEATHS,742
"Trinidad and Tobago",TTO,DIGESTIVE_DISEASE_DEATHS,8077
Tunisia,TUN,DIGESTIVE_DISEASE_DEATHS,36347
Turkey,TUR,DIGESTIVE_DISEASE_DEATHS,238085
Turkmenistan,TKM,DIGESTIVE_DISEASE_DEATHS,43687
Tuvalu,TUV,DIGESTIVE_DISEASE_DEATHS,80
Uganda,UGA,DIGESTIVE_DISEASE_DEATHS,153046
Ukraine,UKR,DIGESTIVE_DISEASE_DEATHS,581983
"United Arab Emirates",ARE,DIGESTIVE_DISEASE_DEATHS,7681
"United Kingdom",GBR,DIGESTIVE_DISEASE_DEATHS,601507
"United States",USA,DIGESTIVE_DISEASE_DEATHS,2192470
"United States Virgin Islands",VIR,DIGESTIVE_DISEASE_DEATHS,977
Uruguay,URY,DIGESTIVE_DISEASE_DEATHS,29176
Uzbekistan,UZB,DIGESTIVE_DISEASE_DEATHS,258438
Vanuatu,VUT,DIGESTIVE_DISEASE_DEATHS,1479
Venezuela,VEN,DIGESTIVE_DISEASE_DEATHS,125607
Vietnam,VNM,DIGESTIVE_DISEASE_DEATHS,495044
Wales,WLS,DIGESTIVE_DISEASE_DEATHS,32291
Yemen,YEM,DIGESTIVE_DISEASE_DEATHS,81455
Zambia,ZMB,DIGESTIVE_DISEASE_DEATHS,106696
Zimbabwe,ZWE,DIGESTIVE_DISEASE_DEATHS,78808
Afghanistan,AFG,FIRE_DEATHS,9433
Albania,ALB,FIRE_DEATHS,348
Algeria,DZA,FIRE_DEATHS,16905
"American Samoa",ASM,FIRE_DEATHS,0
Andorra,AND,FIRE_DEATHS,0
Angola,AGO,FIRE_DEATHS,10915
"Antigua and Barbuda",ATG,FIRE_DEATHS,40
Argentina,ARG,FIRE_DEATHS,14021
Armenia,ARM,FIRE_DEATHS,1132
Australia,AUS,FIRE_DEATHS,2492
Austria,AUT,FIRE_DEATHS,954
Azerbaijan,AZE,FIRE_DEATHS,8761
Bahamas,BHS,FIRE_DEATHS,189
Bahrain,BHR,FIRE_DEATHS,283
Bangladesh,BGD,FIRE_DEATHS,27515
Barbados,BRB,FIRE_DEATHS,88
Belarus,BLR,FIRE_DEATHS,16685
Belgium,BEL,FIRE_DEATHS,2729
Belize,BLZ,FIRE_DEATHS,68
Benin,BEN,FIRE_DEATHS,5684
Bermuda,BMU,FIRE_DEATHS,0
Bhutan,BTN,FIRE_DEATHS,180
Bolivia,BOL,FIRE_DEATHS,3705
"Bosnia and Herzegovina",BIH,FIRE_DEATHS,1223
Botswana,BWA,FIRE_DEATHS,2000
Brazil,BRA,FIRE_DEATHS,35991
Brunei,BRN,FIRE_DEATHS,85
Bulgaria,BGR,FIRE_DEATHS,2808
"Burkina Faso",BFA,FIRE_DEATHS,11065
Burundi,BDI,FIRE_DEATHS,4997
Cambodia,KHM,FIRE_DEATHS,4450
Cameroon,CMR,FIRE_DEATHS,10196
Canada,CAN,FIRE_DEATHS,5966
"Cape Verde",CPV,FIRE_DEATHS,288
"Central African Republic",CAF,FIRE_DEATHS,3301
Chad,TCD,FIRE_DEATHS,8128
Chile,CHL,FIRE_DEATHS,7164
China,CHN,FIRE_DEATHS,228647
Colombia,COL,FIRE_DEATHS,4694
Comoros,COM,FIRE_DEATHS,302
Congo,COG,FIRE_DEATHS,1611
"Cook Islands",COK,FIRE_DEATHS,0
"Costa Rica",CRI,FIRE_DEATHS,409
"Cote dIvoire",CIV,FIRE_DEATHS,9989
Croatia,HRV,FIRE_DEATHS,951
Cuba,CUB,FIRE_DEATHS,1907
Cyprus,CYP,FIRE_DEATHS,161
Czechia,CZE,FIRE_DEATHS,1614
"Democratic Republic of Congo",COD,FIRE_DEATHS,29405
Denmark,DNK,FIRE_DEATHS,1697
Djibouti,DJI,FIRE_DEATHS,464
Dominica,DMA,FIRE_DEATHS,40
"Dominican Republic",DOM,FIRE_DEATHS,2912
"East Timor",TLS,FIRE_DEATHS,241
Ecuador,ECU,FIRE_DEATHS,3755
Egypt,EGY,FIRE_DEATHS,28362
"El Salvador",SLV,FIRE_DEATHS,901
England,ENG,FIRE_DEATHS,7106
"Equatorial Guinea",GNQ,FIRE_DEATHS,264
Eritrea,ERI,FIRE_DEATHS,2987
Estonia,EST,FIRE_DEATHS,2042
Eswatini,SWZ,FIRE_DEATHS,1107
Ethiopia,ETH,FIRE_DEATHS,43989
Fiji,FJI,FIRE_DEATHS,511
Finland,FIN,FIRE_DEATHS,1618
France,FRA,FIRE_DEATHS,14530
Gabon,GAB,FIRE_DEATHS,587
Gambia,GMB,FIRE_DEATHS,780
Georgia,GEO,FIRE_DEATHS,3376
Germany,DEU,FIRE_DEATHS,12850
Ghana,GHA,FIRE_DEATHS,11211
Greece,GRC,FIRE_DEATHS,2344
Greenland,GRL,FIRE_DEATHS,49
Grenada,GRD,FIRE_DEATHS,40
Guam,GUM,FIRE_DEATHS,20
Guatemala,GTM,FIRE_DEATHS,3540
Guinea,GIN,FIRE_DEATHS,7505
GuineaBissau,GNB,FIRE_DEATHS,1031
Guyana,GUY,FIRE_DEATHS,369
Haiti,HTI,FIRE_DEATHS,10101
Honduras,HND,FIRE_DEATHS,1408
Hungary,HUN,FIRE_DEATHS,3344
Iceland,ISL,FIRE_DEATHS,40
India,IND,FIRE_DEATHS,492786
Indonesia,IDN,FIRE_DEATHS,32423
Iran,IRN,FIRE_DEATHS,50212
Iraq,IRQ,FIRE_DEATHS,21395
Ireland,IRL,FIRE_DEATHS,796
Israel,ISR,FIRE_DEATHS,941
Italy,ITA,FIRE_DEATHS,9305
Jamaica,JAM,FIRE_DEATHS,404
Japan,JPN,FIRE_DEATHS,35226
Jordan,JOR,FIRE_DEATHS,3053
Kazakhstan,KAZ,FIRE_DEATHS,11689
Kenya,KEN,FIRE_DEATHS,14212
Kiribati,KIR,FIRE_DEATHS,20
Kuwait,KWT,FIRE_DEATHS,611
Kyrgyzstan,KGZ,FIRE_DEATHS,2342
Laos,LAO,FIRE_DEATHS,2021
Latvia,LVA,FIRE_DEATHS,3646
Lebanon,LBN,FIRE_DEATHS,1681
Lesotho,LSO,FIRE_DEATHS,2317
Liberia,LBR,FIRE_DEATHS,1618
Libya,LBY,FIRE_DEATHS,2516
Lithuania,LTU,FIRE_DEATHS,2311
Luxembourg,LUX,FIRE_DEATHS,60
Madagascar,MDG,FIRE_DEATHS,7737
Malawi,MWI,FIRE_DEATHS,6494
Malaysia,MYS,FIRE_DEATHS,5171
Maldives,MDV,FIRE_DEATHS,84
Mali,MLI,FIRE_DEATHS,12194
Malta,MLT,FIRE_DEATHS,40
"Marshall Islands",MHL,FIRE_DEATHS,20
Mauritania,MRT,FIRE_DEATHS,1139
Mauritius,MUS,FIRE_DEATHS,537
Mexico,MEX,FIRE_DEATHS,19322
Micronesiacountry,FSM,FIRE_DEATHS,28
Moldova,MDA,FIRE_DEATHS,3073
Monaco,MCO,FIRE_DEATHS,0
Mongolia,MNG,FIRE_DEATHS,1957
Montenegro,MNE,FIRE_DEATHS,264
Morocco,MAR,FIRE_DEATHS,18587
Mozambique,MOZ,FIRE_DEATHS,12663
Myanmar,MMR,FIRE_DEATHS,7434
Namibia,NAM,FIRE_DEATHS,1703
Nauru,NRU,FIRE_DEATHS,0
Nepal,NPL,FIRE_DEATHS,3345
Netherlands,NLD,FIRE_DEATHS,2259
"New Zealand",NZL,FIRE_DEATHS,484
Nicaragua,NIC,FIRE_DEATHS,482
Niger,NER,FIRE_DEATHS,12094
Nigeria,NGA,FIRE_DEATHS,78724
Niue,NIU,FIRE_DEATHS,0
"North Korea",PRK,FIRE_DEATHS,6053
"North Macedonia",MKD,FIRE_DEATHS,267
"Northern Ireland",NIR,FIRE_DEATHS,251
"Northern Mariana Islands",MNP,FIRE_DEATHS,6
Norway,NOR,FIRE_DEATHS,1303
Oman,OMN,FIRE_DEATHS,409
Pakistan,PAK,FIRE_DEATHS,52262
Palau,PLW,FIRE_DEATHS,20
Palestine,PSE,FIRE_DEATHS,824
Panama,PAN,FIRE_DEATHS,407
"Papua New Guinea",PNG,FIRE_DEATHS,12284
Paraguay,PRY,FIRE_DEATHS,1136
Peru,PER,FIRE_DEATHS,6219
Philippines,PHL,FIRE_DEATHS,18551
Poland,POL,FIRE_DEATHS,13094
Portugal,PRT,FIRE_DEATHS,3380
"Puerto Rico",PRI,FIRE_DEATHS,691
Qatar,QAT,FIRE_DEATHS,507
Romania,ROU,FIRE_DEATHS,9289
Russia,RUS,FIRE_DEATHS,218508
Rwanda,RWA,FIRE_DEATHS,4392
"Saint Kitts and Nevis",KNA,FIRE_DEATHS,40
"Saint Lucia",LCA,FIRE_DEATHS,60
"Saint Vincent and the Grenadines",VCT,FIRE_DEATHS,62
Samoa,WSM,FIRE_DEATHS,40
"San Marino",SMR,FIRE_DEATHS,0
"Sao Tome and Principe",STP,FIRE_DEATHS,10
"Saudi Arabia",SAU,FIRE_DEATHS,11541
Scotland,SCT,FIRE_DEATHS,913
Senegal,SEN,FIRE_DEATHS,5489
Serbia,SRB,FIRE_DEATHS,2306
Seychelles,SYC,FIRE_DEATHS,40
"Sierra Leone",SLE,FIRE_DEATHS,4398
Singapore,SGP,FIRE_DEATHS,226
Slovakia,SVK,FIRE_DEATHS,1386
Slovenia,SVN,FIRE_DEATHS,246
"Solomon Islands",SLB,FIRE_DEATHS,364
Somalia,SOM,FIRE_DEATHS,10135
"South Africa",ZAF,FIRE_DEATHS,47392
"South Korea",KOR,FIRE_DEATHS,11719
"South Sudan",SSD,FIRE_DEATHS,4565
Spain,ESP,FIRE_DEATHS,5180
"Sri Lanka",LKA,FIRE_DEATHS,7667
Sudan,SDN,FIRE_DEATHS,27811
Suriname,SUR,FIRE_DEATHS,221
Sweden,SWE,FIRE_DEATHS,1942
Switzerland,CHE,FIRE_DEATHS,833
Syria,SYR,FIRE_DEATHS,3917
Taiwan,TWN,FIRE_DEATHS,3211
Tajikistan,TJK,FIRE_DEATHS,6046
Tanzania,TZA,FIRE_DEATHS,21941
Thailand,THA,FIRE_DEATHS,13269
Togo,TGO,FIRE_DEATHS,2778
Tokelau,TKL,FIRE_DEATHS,0
Tonga,TON,FIRE_DEATHS,60
"Trinidad and Tobago",TTO,FIRE_DEATHS,437
Tunisia,TUN,FIRE_DEATHS,4552
Turkey,TUR,FIRE_DEATHS,8719
Turkmenistan,TKM,FIRE_DEATHS,3617
Tuvalu,TUV,FIRE_DEATHS,18
Uganda,UGA,FIRE_DEATHS,12218
Ukraine,UKR,FIRE_DEATHS,59345
"United Arab Emirates",ARE,FIRE_DEATHS,2680
"United Kingdom",GBR,FIRE_DEATHS,8741
"United States",USA,FIRE_DEATHS,78557
"United States Virgin Islands",VIR,FIRE_DEATHS,31
Uruguay,URY,FIRE_DEATHS,1374
Uzbekistan,UZB,FIRE_DEATHS,17349
Vanuatu,VUT,FIRE_DEATHS,69
Venezuela,VEN,FIRE_DEATHS,3473
Vietnam,VNM,FIRE_DEATHS,11511
Wales,WLS,FIRE_DEATHS,466
Yemen,YEM,FIRE_DEATHS,15844
Zambia,ZMB,FIRE_DEATHS,6377
Zimbabwe,ZWE,FIRE_DEATHS,11160
Afghanistan,AFG,ACUTE_HEPATITIS_DEATHS,60351
Albania,ALB,ACUTE_HEPATITIS_DEATHS,20
Algeria,DZA,ACUTE_HEPATITIS_DEATHS,5819
"American Samoa",ASM,ACUTE_HEPATITIS_DEATHS,0
Andorra,AND,ACUTE_HEPATITIS_DEATHS,20
Angola,AGO,ACUTE_HEPATITIS_DEATHS,8099
"Antigua and Barbuda",ATG,ACUTE_HEPATITIS_DEATHS,0
Argentina,ARG,ACUTE_HEPATITIS_DEATHS,810
Armenia,ARM,ACUTE_HEPATITIS_DEATHS,92
Australia,AUS,ACUTE_HEPATITIS_DEATHS,210
Austria,AUT,ACUTE_HEPATITIS_DEATHS,63
Azerbaijan,AZE,ACUTE_HEPATITIS_DEATHS,787
Bahamas,BHS,ACUTE_HEPATITIS_DEATHS,0
Bahrain,BHR,ACUTE_HEPATITIS_DEATHS,78
Bangladesh,BGD,ACUTE_HEPATITIS_DEATHS,85144
Barbados,BRB,ACUTE_HEPATITIS_DEATHS,0
Belarus,BLR,ACUTE_HEPATITIS_DEATHS,502
Belgium,BEL,ACUTE_HEPATITIS_DEATHS,108
Belize,BLZ,ACUTE_HEPATITIS_DEATHS,1
Benin,BEN,ACUTE_HEPATITIS_DEATHS,4055
Bermuda,BMU,ACUTE_HEPATITIS_DEATHS,0
Bhutan,BTN,ACUTE_HEPATITIS_DEATHS,320
Bolivia,BOL,ACUTE_HEPATITIS_DEATHS,497
"Bosnia and Herzegovina",BIH,ACUTE_HEPATITIS_DEATHS,98
Botswana,BWA,ACUTE_HEPATITIS_DEATHS,199
Brazil,BRA,ACUTE_HEPATITIS_DEATHS,5676
Brunei,BRN,ACUTE_HEPATITIS_DEATHS,65
Bulgaria,BGR,ACUTE_HEPATITIS_DEATHS,182
"Burkina Faso",BFA,ACUTE_HEPATITIS_DEATHS,5679
Burundi,BDI,ACUTE_HEPATITIS_DEATHS,3695
Cambodia,KHM,ACUTE_HEPATITIS_DEATHS,6397
Cameroon,CMR,ACUTE_HEPATITIS_DEATHS,10896
Canada,CAN,ACUTE_HEPATITIS_DEATHS,255
"Cape Verde",CPV,ACUTE_HEPATITIS_DEATHS,109
"Central African Republic",CAF,ACUTE_HEPATITIS_DEATHS,2669
Chad,TCD,ACUTE_HEPATITIS_DEATHS,11228
Chile,CHL,ACUTE_HEPATITIS_DEATHS,106
China,CHN,ACUTE_HEPATITIS_DEATHS,116042
Colombia,COL,ACUTE_HEPATITIS_DEATHS,416
Comoros,COM,ACUTE_HEPATITIS_DEATHS,233
Congo,COG,ACUTE_HEPATITIS_DEATHS,744
"Cook Islands",COK,ACUTE_HEPATITIS_DEATHS,0
"Costa Rica",CRI,ACUTE_HEPATITIS_DEATHS,59
"Cote dIvoire",CIV,ACUTE_HEPATITIS_DEATHS,4977
Croatia,HRV,ACUTE_HEPATITIS_DEATHS,25
Cuba,CUB,ACUTE_HEPATITIS_DEATHS,120
Cyprus,CYP,ACUTE_HEPATITIS_DEATHS,17
Czechia,CZE,ACUTE_HEPATITIS_DEATHS,77
"Democratic Republic of Congo",COD,ACUTE_HEPATITIS_DEATHS,33845
Denmark,DNK,ACUTE_HEPATITIS_DEATHS,40
Djibouti,DJI,ACUTE_HEPATITIS_DEATHS,283
Dominica,DMA,ACUTE_HEPATITIS_DEATHS,0
"Dominican Republic",DOM,ACUTE_HEPATITIS_DEATHS,562
"East Timor",TLS,ACUTE_HEPATITIS_DEATHS,153
Ecuador,ECU,ACUTE_HEPATITIS_DEATHS,271
Egypt,EGY,ACUTE_HEPATITIS_DEATHS,33195
"El Salvador",SLV,ACUTE_HEPATITIS_DEATHS,124
England,ENG,ACUTE_HEPATITIS_DEATHS,382
"Equatorial Guinea",GNQ,ACUTE_HEPATITIS_DEATHS,88
Eritrea,ERI,ACUTE_HEPATITIS_DEATHS,2222
Estonia,EST,ACUTE_HEPATITIS_DEATHS,5
Eswatini,SWZ,ACUTE_HEPATITIS_DEATHS,164
Ethiopia,ETH,ACUTE_HEPATITIS_DEATHS,39258
Fiji,FJI,ACUTE_HEPATITIS_DEATHS,48
Finland,FIN,ACUTE_HEPATITIS_DEATHS,40
France,FRA,ACUTE_HEPATITIS_DEATHS,407
Gabon,GAB,ACUTE_HEPATITIS_DEATHS,224
Gambia,GMB,ACUTE_HEPATITIS_DEATHS,404
Georgia,GEO,ACUTE_HEPATITIS_DEATHS,181
Germany,DEU,ACUTE_HEPATITIS_DEATHS,810
Ghana,GHA,ACUTE_HEPATITIS_DEATHS,6022
Greece,GRC,ACUTE_HEPATITIS_DEATHS,1022
Greenland,GRL,ACUTE_HEPATITIS_DEATHS,0
Grenada,GRD,ACUTE_HEPATITIS_DEATHS,0
Guam,GUM,ACUTE_HEPATITIS_DEATHS,0
Guatemala,GTM,ACUTE_HEPATITIS_DEATHS,259
Guinea,GIN,ACUTE_HEPATITIS_DEATHS,7775
GuineaBissau,GNB,ACUTE_HEPATITIS_DEATHS,1110
Guyana,GUY,ACUTE_HEPATITIS_DEATHS,43
Haiti,HTI,ACUTE_HEPATITIS_DEATHS,1800
Honduras,HND,ACUTE_HEPATITIS_DEATHS,473
Hungary,HUN,ACUTE_HEPATITIS_DEATHS,65
Iceland,ISL,ACUTE_HEPATITIS_DEATHS,0
India,IND,ACUTE_HEPATITIS_DEATHS,1036476
Indonesia,IDN,ACUTE_HEPATITIS_DEATHS,133398
Iran,IRN,ACUTE_HEPATITIS_DEATHS,9587
Iraq,IRQ,ACUTE_HEPATITIS_DEATHS,3342
Ireland,IRL,ACUTE_HEPATITIS_DEATHS,25
Israel,ISR,ACUTE_HEPATITIS_DEATHS,60
Italy,ITA,ACUTE_HEPATITIS_DEATHS,1733
Jamaica,JAM,ACUTE_HEPATITIS_DEATHS,33
Japan,JPN,ACUTE_HEPATITIS_DEATHS,4099
Jordan,JOR,ACUTE_HEPATITIS_DEATHS,223
Kazakhstan,KAZ,ACUTE_HEPATITIS_DEATHS,1278
Kenya,KEN,ACUTE_HEPATITIS_DEATHS,26636
Kiribati,KIR,ACUTE_HEPATITIS_DEATHS,60
Kuwait,KWT,ACUTE_HEPATITIS_DEATHS,24
Kyrgyzstan,KGZ,ACUTE_HEPATITIS_DEATHS,488
Laos,LAO,ACUTE_HEPATITIS_DEATHS,1393
Latvia,LVA,ACUTE_HEPATITIS_DEATHS,45
Lebanon,LBN,ACUTE_HEPATITIS_DEATHS,2827
Lesotho,LSO,ACUTE_HEPATITIS_DEATHS,603
Liberia,LBR,ACUTE_HEPATITIS_DEATHS,2007
Libya,LBY,ACUTE_HEPATITIS_DEATHS,729
Lithuania,LTU,ACUTE_HEPATITIS_DEATHS,30
Luxembourg,LUX,ACUTE_HEPATITIS_DEATHS,0
Madagascar,MDG,ACUTE_HEPATITIS_DEATHS,4536
Malawi,MWI,ACUTE_HEPATITIS_DEATHS,6853
Malaysia,MYS,ACUTE_HEPATITIS_DEATHS,4038
Maldives,MDV,ACUTE_HEPATITIS_DEATHS,13
Mali,MLI,ACUTE_HEPATITIS_DEATHS,9014
Malta,MLT,ACUTE_HEPATITIS_DEATHS,0
"Marshall Islands",MHL,ACUTE_HEPATITIS_DEATHS,5
Mauritania,MRT,ACUTE_HEPATITIS_DEATHS,658
Mauritius,MUS,ACUTE_HEPATITIS_DEATHS,20
Mexico,MEX,ACUTE_HEPATITIS_DEATHS,4922
Micronesiacountry,FSM,ACUTE_HEPATITIS_DEATHS,8
Moldova,MDA,ACUTE_HEPATITIS_DEATHS,47
Monaco,MCO,ACUTE_HEPATITIS_DEATHS,0
Mongolia,MNG,ACUTE_HEPATITIS_DEATHS,608
Montenegro,MNE,ACUTE_HEPATITIS_DEATHS,0
Morocco,MAR,ACUTE_HEPATITIS_DEATHS,8626
Mozambique,MOZ,ACUTE_HEPATITIS_DEATHS,10344
Myanmar,MMR,ACUTE_HEPATITIS_DEATHS,8552
Namibia,NAM,ACUTE_HEPATITIS_DEATHS,197
Nauru,NRU,ACUTE_HEPATITIS_DEATHS,0
Nepal,NPL,ACUTE_HEPATITIS_DEATHS,15089
Netherlands,NLD,ACUTE_HEPATITIS_DEATHS,103
"New Zealand",NZL,ACUTE_HEPATITIS_DEATHS,22
Nicaragua,NIC,ACUTE_HEPATITIS_DEATHS,146
Niger,NER,ACUTE_HEPATITIS_DEATHS,7146
Nigeria,NGA,ACUTE_HEPATITIS_DEATHS,71242
Niue,NIU,ACUTE_HEPATITIS_DEATHS,0
"North Korea",PRK,ACUTE_HEPATITIS_DEATHS,3683
"North Macedonia",MKD,ACUTE_HEPATITIS_DEATHS,26
"Northern Ireland",NIR,ACUTE_HEPATITIS_DEATHS,20
"Northern Mariana Islands",MNP,ACUTE_HEPATITIS_DEATHS,0
Norway,NOR,ACUTE_HEPATITIS_DEATHS,40
Oman,OMN,ACUTE_HEPATITIS_DEATHS,734
Pakistan,PAK,ACUTE_HEPATITIS_DEATHS,182526
Palau,PLW,ACUTE_HEPATITIS_DEATHS,0
Palestine,PSE,ACUTE_HEPATITIS_DEATHS,129
Panama,PAN,ACUTE_HEPATITIS_DEATHS,37
"Papua New Guinea",PNG,ACUTE_HEPATITIS_DEATHS,1766
Paraguay,PRY,ACUTE_HEPATITIS_DEATHS,53
Peru,PER,ACUTE_HEPATITIS_DEATHS,687
Philippines,PHL,ACUTE_HEPATITIS_DEATHS,4025
Poland,POL,ACUTE_HEPATITIS_DEATHS,259
Portugal,PRT,ACUTE_HEPATITIS_DEATHS,110
"Puerto Rico",PRI,ACUTE_HEPATITIS_DEATHS,96
Qatar,QAT,ACUTE_HEPATITIS_DEATHS,33
Romania,ROU,ACUTE_HEPATITIS_DEATHS,213
Russia,RUS,ACUTE_HEPATITIS_DEATHS,1947
Rwanda,RWA,ACUTE_HEPATITIS_DEATHS,4000
"Saint Kitts and Nevis",KNA,ACUTE_HEPATITIS_DEATHS,0
"Saint Lucia",LCA,ACUTE_HEPATITIS_DEATHS,0
"Saint Vincent and the Grenadines",VCT,ACUTE_HEPATITIS_DEATHS,0
Samoa,WSM,ACUTE_HEPATITIS_DEATHS,20
"San Marino",SMR,ACUTE_HEPATITIS_DEATHS,0
"Sao Tome and Principe",STP,ACUTE_HEPATITIS_DEATHS,54
"Saudi Arabia",SAU,ACUTE_HEPATITIS_DEATHS,1200
Scotland,SCT,ACUTE_HEPATITIS_DEATHS,40
Senegal,SEN,ACUTE_HEPATITIS_DEATHS,2139
Serbia,SRB,ACUTE_HEPATITIS_DEATHS,129
Seychelles,SYC,ACUTE_HEPATITIS_DEATHS,6
"Sierra Leone",SLE,ACUTE_HEPATITIS_DEATHS,4819
Singapore,SGP,ACUTE_HEPATITIS_DEATHS,21
Slovakia,SVK,ACUTE_HEPATITIS_DEATHS,46
Slovenia,SVN,ACUTE_HEPATITIS_DEATHS,20
"Solomon Islands",SLB,ACUTE_HEPATITIS_DEATHS,242
Somalia,SOM,ACUTE_HEPATITIS_DEATHS,20440
"South Africa",ZAF,ACUTE_HEPATITIS_DEATHS,2886
"South Korea",KOR,ACUTE_HEPATITIS_DEATHS,964
"South Sudan",SSD,ACUTE_HEPATITIS_DEATHS,4529
Spain,ESP,ACUTE_HEPATITIS_DEATHS,309
